2016-06-03	10103.259766	10103.259766
2016-06-02	10208.00	10208.00
2016-06-01	10204.44043	10204.44043
2016-05-31	10262.740234	10262.740234
2016-05-30	10333.230469	10333.230469
2016-05-27	10286.30957	10286.30957
2016-05-26	10272.709961	10272.709961
2016-05-25	10205.209961	10205.209961
2016-05-24	10057.30957	10057.30957
2016-05-23	9842.290039	9842.290039
2016-05-20	9916.019531	9916.019531
2016-05-19	9795.889648	9795.889648
2016-05-18	9943.230469	9943.230469
2016-05-17	9890.19043	9890.19043
2016-05-13	9952.900391	9952.900391
2016-05-12	9862.120117	9862.120117
2016-05-11	9975.320312	9975.320312
2016-05-10	10045.44043	10045.44043
2016-05-09	9980.490234	9980.490234
2016-05-06	9869.950195	9869.950195
2016-05-05	9851.860352	9851.860352
2016-05-04	9828.25	9828.25
2016-05-03	9926.769531	9926.769531
2016-05-02	10123.269531	10123.269531
2016-04-29	10038.969727	10038.969727
2016-04-28	10321.150391	10321.150391
2016-04-27	10299.830078	10299.830078
2016-04-26	10259.589844	10259.589844
2016-04-25	10294.349609	10294.349609
2016-04-22	10373.490234	10373.490234
2016-04-21	10435.730469	10435.730469
2016-04-20	10421.290039	10421.290039
2016-04-19	10349.589844	10349.589844
2016-04-18	10120.30957	10120.30957
2016-04-15	10051.570312	10051.570312
2016-04-14	10093.650391	10093.650391
2016-04-13	10026.099609	10026.099609
2016-04-12	9761.469727	9761.469727
2016-04-11	9682.990234	9682.990234
2016-04-08	9622.259766	9622.259766
2016-04-07	9530.620117	9530.620117
2016-04-06	9624.509766	9624.509766
2016-04-05	9563.360352	9563.360352
2016-04-04	9822.080078	9822.080078
2016-04-01	9794.639648	9794.639648
2016-03-31	9965.509766	9965.509766
2016-03-30	10046.610352	10046.610352
2016-03-29	9887.94043	9887.94043
2016-03-24	9851.349609	9851.349609
2016-03-23	10022.929688	10022.929688
2016-03-22	9990.00	9990.00
2016-03-21	9948.639648	9948.639648
2016-03-18	9950.799805	9950.799805
2016-03-17	9892.200195	9892.200195
2016-03-16	9983.410156	9983.410156
2016-03-15	9933.849609	9933.849609
2016-03-14	9990.259766	9990.259766
2016-03-11	9831.129883	9831.129883
2016-03-10	9498.150391	9498.150391
2016-03-09	9723.089844	9723.089844
2016-03-08	9692.820312	9692.820312
2016-03-07	9778.929688	9778.929688
2016-03-04	9824.169922	9824.169922
2016-03-03	9751.919922	9751.919922
2016-03-02	9776.620117	9776.620117
2016-03-01	9717.160156	9717.160156
2016-02-29	9495.400391	9495.400391
2016-02-26	9513.299805	9513.299805
2016-02-25	9331.480469	9331.480469
2016-02-24	9167.799805	9167.799805
2016-02-23	9416.769531	9416.769531
2016-02-22	9573.589844	9573.589844
2016-02-19	9388.049805	9388.049805
2016-02-18	9463.639648	9463.639648
2016-02-17	9377.209961	9377.209961
2016-02-16	9135.110352	9135.110352
2016-02-15	9206.839844	9206.839844
2016-02-12	8967.509766	8967.509766
2016-02-11	8752.870117	8752.870117
2016-02-10	9017.290039	9017.290039
2016-02-09	8879.400391	8879.400391
2016-02-08	8979.360352	8979.360352
2016-02-05	9286.230469	9286.230469
2016-02-04	9393.360352	9393.360352
2016-02-03	9434.820312	9434.820312
2016-02-02	9581.040039	9581.040039
2016-02-01	9757.879883	9757.879883
2016-01-29	9798.110352	9798.110352
2016-01-28	9639.589844	9639.589844
2016-01-27	9880.820312	9880.820312
2016-01-26	9822.75	9822.75
2016-01-25	9736.150391	9736.150391
2016-01-22	9764.879883	9764.879883
2016-01-21	9574.160156	9574.160156
2016-01-20	9391.639648	9391.639648
2016-01-19	9664.209961	9664.209961
2016-01-18	9521.849609	9521.849609
2016-01-15	9545.269531	9545.269531
2016-01-14	9794.200195	9794.200195
2016-01-13	9960.959961	9960.959961
2016-01-12	9985.429688	9985.429688
2016-01-11	9825.070312	9825.070312
2016-01-08	9849.339844	9849.339844
2016-01-07	9979.849609	9979.849609
2016-01-06	10214.019531	10214.019531
2016-01-05	10310.099609	10310.099609
2016-01-04	10283.44043	10283.44043
2015-12-30	10743.009766	10743.009766
2015-12-29	10860.139648	10860.139648
2015-12-28	10653.910156	10653.910156
2015-12-23	10727.639648	10727.639648
2015-12-22	10488.75	10488.75
2015-12-21	10497.769531	10497.769531
2015-12-18	10608.19043	10608.19043
2015-12-17	10738.120117	10738.120117
2015-12-16	10469.259766	10469.259766
2015-12-15	10450.379883	10450.379883
2015-12-14	10139.339844	10139.339844
2015-12-11	10340.05957	10340.05957
2015-12-10	10598.929688	10598.929688
2015-12-09	10592.490234	10592.490234
2015-12-08	10673.599609	10673.599609
2015-12-07	10886.089844	10886.089844
2015-12-04	10752.099609	10752.099609
2015-12-03	10789.240234	10789.240234
2015-12-02	11190.019531	11190.019531
2015-12-01	11261.240234	11261.240234
2015-11-30	11382.230469	11382.230469
2015-11-27	11293.759766	11293.759766
2015-11-26	11320.769531	11320.769531
2015-11-25	11169.540039	11169.540039
2015-11-24	10933.990234	10933.990234
2015-11-23	11092.30957	11092.30957
2015-11-20	11119.830078	11119.830078
2015-11-19	11085.44043	11085.44043
2015-11-18	10959.950195	10959.950195
2015-11-17	10971.040039	10971.040039
2015-11-16	10713.230469	10713.230469
2015-11-13	10708.400391	10708.400391
2015-11-12	10782.629883	10782.629883
2015-11-11	10907.870117	10907.870117
2015-11-10	10832.519531	10832.519531
2015-11-09	10815.450195	10815.450195
2015-11-06	10988.030273	10988.030273
2015-11-05	10887.740234	10887.740234
2015-11-04	10845.240234	10845.240234
2015-11-03	10951.150391	10951.150391
2015-11-02	10950.669922	10950.669922
2015-10-30	10850.139648	10850.139648
2015-10-29	10800.839844	10800.839844
2015-10-28	10831.959961	10831.959961
2015-10-27	10692.19043	10692.19043
2015-10-26	10801.339844	10801.339844
2015-10-23	10794.540039	10794.540039
2015-10-22	10491.969727	10491.969727
2015-10-21	10238.099609	10238.099609
2015-10-20	10147.679688	10147.679688
2015-10-19	10164.30957	10164.30957
2015-10-16	10104.429688	10104.429688
2015-10-15	10064.799805	10064.799805
2015-10-14	9915.849609	9915.849609
2015-10-13	10032.820312	10032.820312
2015-10-12	10119.830078	10119.830078
2015-10-09	10096.599609	10096.599609
2015-10-08	9993.070312	9993.070312
2015-10-07	9970.400391	9970.400391
2015-10-06	9902.830078	9902.830078
2015-10-05	9814.790039	9814.790039
2015-10-02	9553.070312	9553.070312
2015-10-01	9509.25	9509.25
2015-09-30	9660.44043	9660.44043
2015-09-29	9450.400391	9450.400391
2015-09-28	9483.549805	9483.549805
2015-09-25	9688.530273	9688.530273
2015-09-24	9427.639648	9427.639648
2015-09-23	9612.620117	9612.620117
2015-09-22	9570.660156	9570.660156
2015-09-21	9948.509766	9948.509766
2015-09-18	9916.160156	9916.160156
2015-09-17	10229.580078	10229.580078
2015-09-16	10227.209961	10227.209961
2015-09-15	10188.129883	10188.129883
2015-09-14	10131.740234	10131.740234
2015-09-11	10123.55957	10123.55957
2015-09-10	10210.44043	10210.44043
2015-09-09	10303.120117	10303.120117
2015-09-08	10271.360352	10271.360352
2015-09-07	10108.610352	10108.610352
2015-09-04	10038.040039	10038.040039
2015-09-03	10317.839844	10317.839844
2015-09-02	10048.049805	10048.049805
2015-09-01	10015.570312	10015.570312
2015-08-31	10259.459961	10259.459961
2015-08-28	10298.530273	10298.530273
2015-08-27	10315.620117	10315.620117
2015-08-26	9997.429688	9997.429688
2015-08-25	10128.120117	10128.120117
2015-08-24	9648.429688	9648.429688
2015-08-21	10124.519531	10124.519531
2015-08-20	10432.19043	10432.19043
2015-08-19	10682.150391	10682.150391
2015-08-18	10915.919922	10915.919922
2015-08-17	10940.330078	10940.330078
2015-08-14	10985.139648	10985.139648
2015-08-13	11014.629883	11014.629883
2015-08-12	10924.610352	10924.610352
2015-08-11	11293.650391	11293.650391
2015-08-10	11604.780273	11604.780273
2015-08-07	11490.830078	11490.830078
2015-08-06	11585.099609	11585.099609
2015-08-05	11636.299805	11636.299805
2015-08-04	11456.070312	11456.070312
2015-08-03	11443.719727	11443.719727
2015-07-31	11308.990234	11308.990234
2015-07-30	11257.150391	11257.150391
2015-07-29	11211.849609	11211.849609
2015-07-28	11173.910156	11173.910156
2015-07-27	11056.400391	11056.400391
2015-07-24	11347.450195	11347.450195
2015-07-23	11512.110352	11512.110352
2015-07-22	11520.669922	11520.669922
2015-07-21	11604.799805	11604.799805
2015-07-20	11735.719727	11735.719727
2015-07-17	11673.419922	11673.419922
2015-07-16	11716.759766	11716.759766
2015-07-15	11539.660156	11539.660156
2015-07-14	11516.900391	11516.900391
2015-07-13	11484.379883	11484.379883
2015-07-10	11315.629883	11315.629883
2015-07-09	10996.410156	10996.410156
2015-07-08	10747.299805	10747.299805
2015-07-07	10676.780273	10676.780273
2015-07-06	10890.629883	10890.629883
2015-07-03	11058.389648	11058.389648
2015-07-02	11099.349609	11099.349609
2015-07-01	11180.50	11180.50
2015-06-30	10944.969727	10944.969727
2015-06-29	11083.200195	11083.200195
2015-06-26	11492.429688	11492.429688
2015-06-25	11473.129883	11473.129883
2015-06-24	11471.259766	11471.259766
2015-06-23	11542.540039	11542.540039
2015-06-22	11460.50	11460.50
2015-06-19	11040.099609	11040.099609
2015-06-18	11100.299805	11100.299805
2015-06-17	10978.009766	10978.009766
2015-06-16	11044.009766	11044.009766
2015-06-15	10984.969727	10984.969727
2015-06-12	11196.490234	11196.490234
2015-06-11	11332.780273	11332.780273
2015-06-10	11265.389648	11265.389648
2015-06-09	11001.290039	11001.290039
2015-06-08	11064.919922	11064.919922
2015-06-05	11197.150391	11197.150391
2015-06-04	11340.599609	11340.599609
2015-06-03	11419.620117	11419.620117
2015-06-02	11328.799805	11328.799805
2015-06-01	11436.049805	11436.049805
2015-05-29	11413.820312	11413.820312
2015-05-28	11677.570312	11677.570312
2015-05-27	11771.129883	11771.129883
2015-05-26	11625.129883	11625.129883
2015-05-22	11815.009766	11815.009766
2015-05-21	11864.589844	11864.589844
2015-05-20	11848.469727	11848.469727
2015-05-19	11853.330078	11853.330078
2015-05-18	11594.280273	11594.280273
2015-05-15	11447.030273	11447.030273
2015-05-14	11559.820312	11559.820312
2015-05-13	11351.459961	11351.459961
2015-05-12	11472.410156	11472.410156
2015-05-11	11673.349609	11673.349609
2015-05-08	11709.730469	11709.730469
2015-05-07	11407.969727	11407.969727
2015-05-06	11350.150391	11350.150391
2015-05-05	11327.679688	11327.679688
2015-05-04	11619.849609	11619.849609
2015-04-30	11454.379883	11454.379883
2015-04-29	11432.719727	11432.719727
2015-04-28	11811.660156	11811.660156
2015-04-27	12039.160156	12039.160156
2015-04-24	11810.849609	11810.849609
2015-04-23	11723.580078	11723.580078
2015-04-22	11867.370117	11867.370117
2015-04-21	11939.580078	11939.580078
2015-04-20	11891.910156	11891.910156
2015-04-17	11688.700195	11688.700195
2015-04-16	11998.860352	11998.860352
2015-04-15	12231.339844	12231.339844
2015-04-14	12227.599609	12227.599609
2015-04-13	12338.730469	12338.730469
2015-04-10	12374.730469	12374.730469
2015-04-09	12166.44043	12166.44043
2015-04-08	12035.860352	12035.860352
2015-04-07	12123.519531	12123.519531
2015-04-02	11967.389648	11967.389648
2015-04-01	12001.379883	12001.379883
2015-03-31	11966.169922	11966.169922
2015-03-30	12086.009766	12086.009766
2015-03-27	11868.330078	11868.330078
2015-03-26	11843.679688	11843.679688
2015-03-25	11865.320312	11865.320312
2015-03-24	12005.69043	12005.69043
2015-03-23	11895.839844	11895.839844
2015-03-20	12039.370117	12039.370117
2015-03-19	11899.400391	11899.400391
2015-03-18	11922.769531	11922.769531
2015-03-17	11980.849609	11980.849609
2015-03-16	12167.719727	12167.719727
2015-03-13	11901.610352	11901.610352
2015-03-12	11799.389648	11799.389648
2015-03-11	11805.990234	11805.990234
